"","region","year","tfr_male","tfr_female","tfr_ratio","country","U"
"1157","California",1973,1.78043676549498,1.70894341873142,1.0418348237747,"United States",0.0409776768302572
"1158","California",1974,1.793285705637,1.72675940549521,1.03852667599787,"United States",0.0377985497580091
"1159","California",1975,1.75808479434196,1.69744604550285,1.03572352063841,"United States",0.0350966329918962
"1160","California",1976,1.77313984137019,1.71758080328767,1.03234726306685,"United States",0.0318324172789634
"1161","California",1977,1.78870688462299,1.73837981481158,1.02895056039112,"United States",0.0285374724808854
"1162","California",1978,1.77001380236637,1.7276914680503,1.02449646542726,"United States",0.0242000574914236
"1163","California",1979,1.82313906698278,1.78890509359132,1.01913683040766,"United States",0.0189554567273159
"1164","California",1980,1.86596595192488,1.85133386647626,1.00790353685717,"United States",0.00787242684928765
"1165","California",1981,1.88011755720705,1.89115153942282,0.994165469035263,"United States",-0.00585160164021849
"1166","California",1982,1.86065410945132,1.89484357507797,0.981956576217518,"United States",-0.0182076883005353
"1167","California",1983,1.83642220252421,1.89302758246448,0.970097963460959,"United States",-0.0303558879747385
"1168","California",1984,1.83357531809498,1.91693718560101,0.956512989506286,"United States",-0.044453587302467
"1169","California",1985,1.87813719854552,1.98721103730103,0.945112100975621,"United States",-0.0564367462387883
"1170","California",1986,1.87763290094459,2.00872762185911,0.934737433045705,"United States",-0.0674640039930974
"1171","California",1987,1.91793574775554,2.06878208855336,0.927084470794454,"United States",-0.0756744505086344
"1172","California",1988,1.98632908561251,2.16252613807848,0.918522579050756,"United States",-0.0849376721847682
"1173","California",1989,2.0873644803265,2.29386176774483,0.909978321134257,"United States",-0.0942646080006631
"1174","California",1990,2.22689985493939,2.46740954822611,0.902525426530986,"United States",-0.102468615777448
"1175","California",1991,2.2131478497635,2.46940863004042,0.896225850529759,"United States",-0.109453364367171
"1176","California",1992,2.19045574238949,2.45206230026996,0.893311618611129,"United States",-0.112700286989348
"1177","California",1993,2.15891527236552,2.41702414245904,0.893212125787488,"United States",-0.112811314440629
"1178","California",1994,2.12505110476814,2.37362629790677,0.895276188438827,"United States",-0.110510343769407
"1179","California",1995,2.08922270686347,2.3243952722766,0.898824193880419,"United States",-0.106566796911112
"1180","California",1996,2.04539217435913,2.26378668145594,0.90352690521337,"United States",-0.101362470393678
"1181","California",1997,1.97775357858703,2.17651068604939,0.908680849243557,"United States",-0.0956882349321356
"1182","California",1998,1.9523162225319,2.13615049538422,0.913941328923428,"United States",-0.0899282227475371
"1183","California",1999,1.92773602698584,2.09984108394606,0.918039008629743,"United States",-0.0854633206118273
"1184","California",2000,1.96301466326586,2.13137059088596,0.921010485769106,"United States",-0.0822374628520252
"1185","California",2001,1.93790326750593,2.09858010609727,0.923435451368046,"United States",-0.0796122880832807
"1186","California",2002,1.94479062722325,2.09267639237333,0.929331756362788,"United States",-0.0732567049748222
"1187","California",2003,1.9880558850835,2.12805352900971,0.934213288332388,"United States",-0.0680242577842395
"1188","California",2004,2.0024125283661,2.13701222038709,0.93701501061299,"United States",-0.0650330421209054
"1189","Colorado",1972,1.88745854859589,1.80756200221855,1.04420127568475,"United States",0.0432455220633245
"1190","Colorado",1973,1.77479891835526,1.71275126624574,1.03622689022763,"United States",0.0355823709052203
"1191","Colorado",1974,1.71489000535001,1.66643181326802,1.02907901283219,"United States",0.0286622774650903
"1192","Colorado",1975,1.69160245436183,1.6579810404701,1.02027852736012,"United States",0.020074981826012
"1193","Colorado",1976,1.65754576455385,1.63185877033409,1.01574094197778,"United States",0.0156180207981858
"1194","Colorado",1977,1.67323830381399,1.65013384825408,1.01400156453026,"United States",0.0139042240848807
"1195","Colorado",1978,1.64280904377434,1.62379430015223,1.01171006920047,"United States",0.0116419054413004
"1196","Colorado",1979,1.69336183060146,1.68400988718925,1.00555337797204,"United States",0.00553800066658434
"1197","Colorado",1980,1.73379186950379,1.73861847664791,0.997223883670313,"United States",-0.00277997509681798
"1198","Colorado",1981,1.76596240128351,1.79257839347188,0.985152118152658,"United States",-0.0149589361052688
"1199","Colorado",1982,1.81927449147825,1.85794938051407,0.979184099716903,"United States",-0.0210348297422911
"1200","Colorado",1983,1.79852101285123,1.85088750020705,0.971707363440529,"United States",-0.0286986163201235
"1201","Colorado",1984,1.78272591949816,1.85011700995594,0.963574687387271,"United States",-0.0371010207523056
"1202","Colorado",1985,1.81612162925708,1.89753703133626,0.957094169581586,"United States",-0.0438464649124029
"1203","Colorado",1986,1.83229488136338,1.92816349596641,0.950279831143171,"United States",-0.0509877280817542
"1204","Colorado",1987,1.81511929082037,1.91672054264775,0.946992141229401,"United States",-0.05445102488922
"1205","Colorado",1988,1.83134999840658,1.93508758706955,0.946391269647866,"United States",-0.05508525566068
"1206","Colorado",1989,1.83452897555857,1.94275750007802,0.944291284673923,"United States",-0.0573049066929497
"1207","Colorado",1990,1.85733707199932,1.9864816293877,0.934988295145626,"United States",-0.0671959670427679
"1208","Colorado",1991,1.83418473618173,1.98921488069892,0.922064656754068,"United States",-0.0810954438728897
"1209","Colorado",1992,1.81506890826753,1.98639817253757,0.913748780763742,"United States",-0.0901384968635607
"1210","Colorado",1993,1.75256199852165,1.93256811757456,0.906856520390688,"United States",-0.097693222970156
"1211","Colorado",1994,1.71795271993802,1.89764582262234,0.9053073547539,"United States",-0.0993988135403286
"1212","Colorado",1995,1.69389818281251,1.87703511160202,0.902432869978016,"United States",-0.102570904405275
"1213","Colorado",1996,1.70977727515414,1.8986414176458,0.90052669201442,"United States",-0.104679727365623
"1214","Colorado",1997,1.7038148908004,1.89663679341633,0.898334829691556,"United States",-0.107109840390974
"1215","Colorado",1998,1.75812689144846,1.96428283904901,0.895047727596929,"United States",-0.110764780089374
"1216","Colorado",1999,1.79336376430539,2.01135343278467,0.891620405978334,"United States",-0.114589157189402
"1217","Colorado",2000,1.85044027748786,2.07620967387877,0.891258865021508,"United States",-0.114993390899194
"1218","Colorado",2001,1.87443229588048,2.09464927282526,0.894866897383848,"United States",-0.11096621378663
"1219","Colorado",2002,1.92635317308441,2.13084815016397,0.904031182576842,"United States",-0.100805930387419
"1220","Colorado",2003,1.96216838901816,2.15677552822649,0.909769404993036,"United States",-0.0944937066967966
"1221","Colorado",2004,1.93984052870487,2.12295989710847,0.913743369032543,"United States",-0.0901444074092987
"1222","Connecticut",1972,1.9026028122996,1.73710903156303,1.095269656498,"United States",0.0909378477395864
"1223","Connecticut",1973,1.76390739558021,1.60875997078053,1.09643913798055,"United States",0.0920028024981872
"1224","Connecticut",1974,1.68465837312482,1.54096242325177,1.09325078126812,"United States",0.0890966167098498
"1225","Connecticut",1975,1.6116906270741,1.47775796380423,1.09063234071504,"United States",0.0867032801033245
"1226","Connecticut",1976,1.56901016483964,1.44513771308972,1.08571671102893,"United States",0.0821940108890876
"1227","Connecticut",1977,1.5808022629855,1.46111104228563,1.08191794958488,"United States",0.0786946955342003
"1228","Connecticut",1978,1.57942283286061,1.46725560443692,1.07644695858343,"United States",0.0736324694135996
"1229","Connecticut",1979,1.61288296837027,1.50394651969872,1.07243372503257,"United States",0.0699020906267378
"1230","Connecticut",1980,1.58611090027049,1.48566720113378,1.06760847857452,"United States",0.0653977571431987
"1231","Connecticut",1981,1.60330197645064,1.51277601563352,1.05984095456405,"United States",0.0581025000318232
"1232","Connecticut",1982,1.59565447924139,1.51695208054882,1.0518819280462,"United States",0.050570091131512
"1233","Connecticut",1983,1.5908455146203,1.52601415910844,1.0424841113858,"United States",0.0416004326780034
"1234","Connecticut",1984,1.60702485167078,1.55441671245839,1.03384429592833,"United States",0.0332811080927742
"1235","Connecticut",1985,1.64874629377023,1.60866741840549,1.02491433276151,"United States",0.02460778943426
"1236","Connecticut",1986,1.65896261862202,1.63109849108301,1.01708304415174,"United States",0.0169383647354238
"1237","Connecticut",1987,1.71412533894602,1.6999819070509,1.00831975436707,"United States",0.00828528858412735
"1238","Connecticut",1988,1.74113150096082,1.74397524005164,0.998369392508846,"United States",-0.00163193801633143
"1239","Connecticut",1989,1.7903732136842,1.80963601207723,0.989355429343539,"United States",-0.0107015272378689
"1240","Connecticut",1990,1.82455191179228,1.86040313641515,0.980729324778526,"United States",-0.0194581611736662
"1241","Connecticut",1991,1.79687352074922,1.84391700699509,0.974487199766906,"United States",-0.0258424569539938
"1242","Connecticut",1992,1.79277958817267,1.84492649468725,0.97173496794331,"United States",-0.0286702143201049
"1243","Connecticut",1993,1.79058756616248,1.84716317851054,0.969371621843567,"United States",-0.0311047217464837
"1244","Connecticut",1994,1.78022579045759,1.841594707868,0.966676208859514,"United States",-0.033888436734393
"1245","Connecticut",1995,1.75311941925684,1.816251909727,0.965240234500487,"United States",-0.035374571402817
"1246","Connecticut",1996,1.78084603055092,1.84323823066434,0.966150767125239,"United States",-0.0344319809454421
"1247","Connecticut",1997,1.75688499360354,1.81964099841852,0.965511875765865,"United States",-0.0350932748454616
"1248","Connecticut",1998,1.81624488837984,1.87796254715767,0.967135841515452,"United States",-0.03341320694887
"1249","Connecticut",1999,1.81902294294918,1.88134054886111,0.966875956641845,"United States",-0.0336818834419121
"1250","Connecticut",2000,1.82510978339316,1.88593496918283,0.967747994080608,"United States",-0.0327806263977025
"1251","Connecticut",2001,1.82463884928649,1.89148055090166,0.964661702927209,"United States",-0.0359739257095912
"1252","Connecticut",2002,1.81078280190094,1.87634141579132,0.965060402473324,"United States",-0.0355608382141323
"1253","Connecticut",2003,1.8697616254662,1.93138605397785,0.968093158597303,"United States",-0.0324241169817772
"1254","Connecticut",2004,1.8532144546655,1.91428437315383,0.96809778142434,"United States",-0.0324193430598478
"1255","Delaware",1972,2.08713589718549,1.86014242464995,1.1220301572221,"United States",0.115012651263966
"1256","Delaware",1973,1.91042637646238,1.70046268989531,1.12347444481713,"United States",0.116294731136042
"1257","Delaware",1974,1.84058310473883,1.63872394221713,1.12318070012976,"United States",0.116034118172069
"1258","Delaware",1975,1.78362237400407,1.59972784146038,1.11495363634843,"United States",0.108705585193731
"1259","Delaware",1976,1.7192588722113,1.53658948741693,1.11887975694891,"United States",0.112210007726052
"1260","Delaware",1977,1.82417468384774,1.62727670620585,1.12099846135017,"United States",0.114095755895219
"1261","Delaware",1978,1.80159292395815,1.609770502899,1.11916134673464,"United States",0.112460853363767
"1262","Delaware",1979,1.84534560470088,1.65851241839836,1.11265106262089,"United States",0.106644267587794
"1263","Delaware",1980,1.91802678870866,1.73223488330067,1.10725560788498,"United States",0.10179648589725
"1264","Delaware",1981,1.84886682036909,1.68471358453113,1.09743688027758,"United States",0.0929104290992354
"1265","Delaware",1982,1.80217853964642,1.67287315596277,1.07729539040229,"United States",0.0744192576168158
"1266","Delaware",1983,1.78707389530763,1.67324924311845,1.06802611903595,"United States",0.065788452485947
"1267","Delaware",1984,1.77822935744141,1.6625481379166,1.06958067371798,"United States",0.0672413253579311
"1268","Delaware",1985,1.81002349041485,1.71709277418215,1.05412096400962,"United States",0.05269501159657
"1269","Delaware",1986,1.79659736647752,1.7239248434748,1.04215527334489,"United States",0.041285081399167
"1270","Delaware",1987,1.80301953240198,1.74856421689118,1.03114287424206,"United States",0.0306653703557688
"1271","Delaware",1988,1.87819968774225,1.83495125747802,1.02356925290957,"United States",0.0232947331806689
"1272","Delaware",1989,1.9202708194947,1.8982759318485,1.01158677054119,"United States",0.0115200305657952
"1273","Delaware",1990,1.96968094660615,1.96408863645997,1.00284727992534,"United States",0.00284323218637628
"1274","Delaware",1991,1.96778641076014,1.98597114003805,0.990843407081153,"United States",-0.00919870732803846
"1275","Delaware",1992,1.87296879825608,1.89971815505798,0.985919302434062,"United States",-0.0141805334674775
"1276","Delaware",1993,1.86899973151869,1.89055396980615,0.988598982821066,"United States",-0.011466381384506
"1277","Delaware",1994,1.8426033721493,1.86958650793492,0.985567324287434,"United States",-0.0145375838290911
"1278","Delaware",1995,1.82154311636431,1.84154180212611,0.989140248818293,"United States",-0.0109190402116275
"1279","Delaware",1996,1.81521758721939,1.82641459034563,0.993869407753623,"United States",-0.00614944210742829
"1280","Delaware",1997,1.83819264427283,1.84301437306678,0.997383781231223,"United States",-0.00261964555170676
"1281","Delaware",1998,1.90764100531575,1.90830152842913,0.999653868582331,"United States",-0.000346191331517452
"1282","Delaware",1999,1.9307077971647,1.92553055546884,1.00268873515466,"United States",0.00268512535918513
"1283","Delaware",2000,2.00408429816066,1.99244595243587,1.00584123534722,"United States",0.00582422501271329
"1284","Delaware",2001,1.94619029730163,1.9355462420727,1.00549925132118,"United States",0.0054841719013957
"1285","Delaware",2002,2.00464928600837,1.98893121425393,1.00790277292739,"United States",0.00787166892136658
"1286","Delaware",2003,2.04231521660027,2.01935914858563,1.01136799663929,"United States",0.0113037461650817
"1287","Delaware",2004,2.03544755032959,2.0089411958322,1.01319419132445,"United States",0.0131077184519127
"1288","District of Columbia",1972,2.01957645793766,1.71597654008665,1.17692544784771,"United States",0.162546170814105
"1289","District of Columbia",1973,1.80833897237384,1.5364960046959,1.17692396651024,"United States",0.162544920476817
"1290","District of Columbia",1974,1.680004244015,1.42614268541829,1.17800572214291,"United States",0.16345753395705
"1291","District of Columbia",1975,1.65024790128255,1.39232358029941,1.18524739840122,"United States",0.169543639348803
"1292","District of Columbia",1976,1.6691988762522,1.40890695321114,1.18474741887518,"United States",0.169124739344286
"1293","District of Columbia",1977,1.74286279530627,1.47271138570722,1.18343812115591,"United States",0.168026855790898
"1294","District of Columbia",1978,1.65800337470786,1.40007465715702,1.18422497417001,"United States",0.16868681234635
"1295","District of Columbia",1979,1.70094815389009,1.45096440164533,1.1722879982178,"United States",0.158623532753621
"1296","District of Columbia",1980,1.66686001176398,1.43490684814189,1.16165032867636,"United States",0.149561958779284
"1297","District of Columbia",1981,1.61863764247817,1.41428269888638,1.14449370253394,"United States",0.134757870692933
"1298","District of Columbia",1982,1.6298076555953,1.44371401601817,1.12889924009353,"United States",0.121094730709632
"1299","District of Columbia",1983,1.63290115963167,1.4434867913001,1.13122002187562,"United States",0.12314075555666
"1300","District of Columbia",1984,1.66754845027491,1.49882314814774,1.1125718550155,"United States",0.106573279150945
"1301","District of Columbia",1985,1.71599034527939,1.54004150586945,1.11424941388876,"United States",0.108075625456713
"1302","District of Columbia",1986,1.73605263698107,1.57879072806273,1.09960909075727,"United States",0.0948834630177215
"1303","District of Columbia",1987,1.77835867345772,1.63846196494625,1.08538294541128,"United States",0.081887065969502
"1304","District of Columbia",1988,1.86599328206189,1.74276240712963,1.07071008327247,"United States",0.0682954932645337
"1305","District of Columbia",1989,2.14363841421932,2.01231642038564,1.06525911755395,"United States",0.0631970264643982
"1306","District of Columbia",1990,2.18382982540654,2.09618426234271,1.04181195548423,"United States",0.0409557357835318
"1307","District of Columbia",1991,2.24749022840849,2.16438621678134,1.0383961101687,"United States",0.0376728644419575
"1308","District of Columbia",1992,2.10585215179953,2.04629732353228,1.02910370237129,"United States",0.0286862641246786
"1309","District of Columbia",1993,2.08676289745018,2.054739695179,1.01558504094037,"United States",0.0154645332484726
"1310","District of Columbia",1994,2.00876718185176,1.97453684111767,1.01733588354559,"United States",0.0171869084241159
"1311","District of Columbia",1995,1.88301807093208,1.8301854707344,1.02886734762269,"United States",0.0284566141364681
"1312","District of Columbia",1996,1.76814834308275,1.72495685936753,1.02503916749029,"United States",0.0247295636472229
"1313","District of Columbia",1997,1.655571593224,1.61815282068883,1.0231243749396,"United States",0.0228600626101265
"1314","District of Columbia",1998,1.62432976052348,1.56514696433013,1.03781293229463,"United States",0.0371112889661058
"1315","District of Columbia",1999,1.57530985379806,1.52317900572363,1.03422503059623,"United States",0.0336492080094039
"1316","District of Columbia",2000,1.60222883817159,1.54922935149383,1.03421022628228,"United States",0.0336348975541306
"1317","District of Columbia",2001,1.60407585066247,1.5382093604346,1.04282023755808,"United States",0.0419226682512868
"1318","District of Columbia",2002,1.59979332825991,1.5193687212529,1.05293290949197,"United States",0.0515680851012988
"1319","District of Columbia",2003,1.64063889500658,1.53856266536886,1.06634518823011,"United States",0.064215009774762
"1320","District of Columbia",2004,1.69840696135605,1.59633994059477,1.06393814886524,"United States",0.0619574272614689
"1321","Florida",1972,2.15213445953796,1.96158319441949,1.097141566904,"United States",0.0926418782947577
"1322","Florida",1973,1.95913480320848,1.78993941368239,1.09452576340447,"United States",0.0902598240193806
"1323","Florida",1974,1.8919960691153,1.73620910070296,1.08972822936434,"United States",0.0858755010374133
"1324","Florida",1975,1.74703095836837,1.60838195714913,1.08620402672572,"United States",0.0826419905449163
"1325","Florida",1976,1.6762165644152,1.55019261383098,1.08129567220217,"United States",0.0781202529635299
"1326","Florida",1977,1.71758869170606,1.59373585295487,1.0777122749178,"United States",0.0748056175592232
"1327","Florida",1978,1.68546443181757,1.56981817244918,1.07366856964585,"United States",0.0710514406440887
"1328","Florida",1979,1.72141020131576,1.60757419084135,1.07081229042053,"United States",0.0683908345996453
"1329","Florida",1980,1.77812522739486,1.67298956728309,1.06284298609376,"United States",0.0609285209949571
"1330","Florida",1981,1.78672984358457,1.69633795981975,1.05328648294496,"United States",0.0519036027242862
"1331","Florida",1982,1.7891212085891,1.72273279738183,1.03853668503216,"United States",0.0378081839930716
"1332","Florida",1983,1.77855900871297,1.73286917221243,1.02636658163998,"United States",0.026023506189726
"1333","Florida",1984,1.79227658520129,1.76741409345481,1.01406715711873,"United States",0.0139689057229353
"1334","Florida",1985,1.83214011478128,1.82733488968672,1.00262963571794,"United States",0.0026261827659408
"1335","Florida",1986,1.82080688918274,1.83763797436322,0.99084091349042,"United States",-0.00920122391248398
"1336","Florida",1987,1.86011930164867,1.89246165416195,0.982909903383168,"United States",-0.0172373909552562
"1337","Florida",1988,1.91850271324124,1.96981981986112,0.973948324561231,"United States",-0.0263954989242789
"1338","Florida",1989,1.97746068640914,2.0524376947533,0.963469288965103,"United States",-0.0372103717029883
"1339","Florida",1990,2.00771762974712,2.10256946972496,0.954887654679849,"United States",-0.0461533891343124
"1340","Florida",1991,1.92430336285703,2.03427064986284,0.945942646808959,"United States",-0.0555590405294697
"1341","Florida",1992,1.88832943391804,2.0068868002783,0.940924736590116,"United States",-0.0608733170289429
"1342","Florida",1993,1.88847869810259,2.00942312685892,0.939811368178394,"United States",-0.0620561697997752
"1343","Florida",1994,1.85798221335415,1.978230171011,0.939214374839206,"United States",-0.0626909803779007
"1344","Florida",1995,1.82210570225333,1.94278915794643,0.937881341781492,"United States",-0.0641098676985068
"1345","Florida",1996,1.80757306825179,1.93289794580522,0.935162185967756,"United States",-0.0670102118596527
"1346","Florida",1997,1.82064830624918,1.94563930030321,0.935758393637221,"United States",-0.0663735790312869
"1347","Florida",1998,1.83715984443286,1.96253774131278,0.936114402163776,"United States",-0.0659936187291684
"1348","Florida",1999,1.83451782282339,1.95591961957372,0.9379310910656,"United States",-0.0640568792363725
"1349","Florida",2000,1.87878112025867,1.99803743056424,0.940313275176289,"United States",-0.0615227711806369
"1350","Florida",2001,1.87312809035145,1.98063637693357,0.945720331185388,"United States",-0.0557939061895331
"1351","Florida",2002,1.84743085463092,1.94621031089523,0.949245230224438,"United States",-0.0520763308675306
"1352","Florida",2003,1.87533929746934,1.96991299538499,0.951990926433193,"United States",-0.0491898532074967
"1353","Florida",2004,1.8871546993807,1.97575430256202,0.95515656827044,"United States",-0.0458719597778593
"1354","Georgia",1972,2.33493190565624,2.11074157980405,1.10621400933079,"United States",0.100857756011734
"1355","Georgia",1973,2.20068336220015,1.98995490772151,1.10589609526375,"United States",0.100571054290774
"1356","Georgia",1974,2.07743020111653,1.88451891520522,1.10236633039594,"United States",0.0973820108474301
"1357","Georgia",1975,1.93670931548347,1.76842924304645,1.09515793357224,"United States",0.0908360482495906
"1358","Georgia",1976,1.86974027168231,1.71576555806811,1.08974111462383,"United States",0.0858873034519215
"1359","Georgia",1977,1.93957886336904,1.78617366800404,1.08588481518509,"United States",0.0823485693551767
"1360","Georgia",1978,1.88669348014454,1.73987564543235,1.08438409670118,"United States",0.0809678953459001
"1361","Georgia",1979,1.91787250153994,1.78047498211718,1.07716902557057,"United States",0.0743021146768457
"1362","Georgia",1980,1.96136714444932,1.83276607183195,1.07016775058959,"United States",0.0677894345224994
"1363","Georgia",1981,1.86501370120706,1.76043874541076,1.05940278016995,"United States",0.0576893269659958
"1364","Georgia",1982,1.83299571813899,1.74737622489573,1.04899888874725,"United States",0.0478271501427778
"1365","Georgia",1983,1.78858736030512,1.72288411834637,1.03813561298703,"United States",0.0374220564559362
"1366","Georgia",1984,1.78319324963747,1.73473801133026,1.0279323090811,"United States",0.0275475753860368
"1367","Georgia",1985,1.82878845206935,1.79038469961595,1.02145000036117,"United States",0.0212223902222084
"1368","Georgia",1986,1.83077198449391,1.80290343577834,1.01545759365839,"United States",0.0153390413244389
"1369","Georgia",1987,1.88489027158821,1.86582929981717,1.01021581758466,"United States",0.0101639013038232
"1370","Georgia",1988,1.93145713615129,1.92419728489664,1.00377292459127,"United States",0.00376582051286269
"1371","Georgia",1989,1.99467565493561,2.00312188549266,0.995783466488872,"United States",-0.00422544186974929
"1372","Georgia",1990,2.01385540343283,2.03887067911102,0.987730817881447,"United States",-0.0123449131121583
"1373","Georgia",1991,1.94308150849624,1.98426188542941,0.979246501061397,"United States",-0.0209711109025311
"1374","Georgia",1992,1.92987340377151,1.98320069099313,0.97311049382757,"United States",-0.0272559557678573
"1375","Georgia",1993,1.89339643914903,1.95420486199619,0.968883291598687,"United States",-0.0316084843973122
"1376","Georgia",1994,1.86873898209215,1.93632850948079,0.965093977051051,"United States",-0.035526059676119
"1377","Georgia",1995,1.86201506441136,1.93351277145788,0.963021859435347,"United States",-0.0376747109431473
"1378","Georgia",1996,1.85951854015958,1.93464121238013,0.961169713671029,"United States",-0.0395991086934403
"1379","Georgia",1997,1.89152129084925,1.97579479971604,0.957347033771476,"United States",-0.043582426102886
"1380","Georgia",1998,1.9241912387765,2.0182550893278,0.953393477837025,"United States",-0.0477185192760882
"1381","Georgia",1999,1.9571421804441,2.06113897044174,0.949544018385449,"United States",-0.0517618285493626
"1382","Georgia",2000,2.02240096066218,2.13044377937768,0.949286238031092,"United States",-0.0520331606302539
"1383","Georgia",2001,2.03015308595321,2.12502344776815,0.95535561646881,"United States",-0.0456636973399378
"1384","Georgia",2002,2.03585097372201,2.10691956499897,0.966268958503411,"United States",-0.0343096923243533
"1385","Georgia",2003,2.07216047816851,2.13429135669926,0.970889223565595,"United States",-0.029540753570857
"1386","Georgia",2004,2.10897550154301,2.15940326702678,0.976647360752952,"United States",-0.0236285335570956
"1387","Hawaii",1972,2.0974690770473,2.23647637071827,0.937845400250607,"United States",-0.064148151076815
"1388","Hawaii",1973,2.00773428741004,2.13590670296622,0.939991566402133,"United States",-0.0618646334727703
"1389","Hawaii",1974,1.95296389769251,2.06881345888365,0.944001929853236,"United States",-0.0576111260866818
"1390","Hawaii",1975,1.91283096329587,2.01574521094763,0.948944813514711,"United States",-0.0523926446056898
"1391","Hawaii",1976,1.96318733544925,2.03603405402966,0.964221267106889,"United States",-0.0364304505732286
"1392","Hawaii",1977,1.97867960994523,2.05609967438334,0.962346152084611,"United States",-0.0383763566640765
"1393","Hawaii",1978,1.91068529674377,1.99001206481979,0.960137544149408,"United States",-0.0406731210976219
"1394","Hawaii",1979,1.95069177254029,2.0317468217355,0.96010573348604,"United States",-0.0407062392935382
"1395","Hawaii",1980,1.98021165417297,2.07488760883136,0.954370562407613,"United States",-0.0466947655373765
"1396","Hawaii",1981,1.95098418186004,2.06549289910999,0.944561069515517,"United States",-0.0570194799778599
"1397","Hawaii",1982,1.97158373642887,2.1089417431431,0.93486875246278,"United States",-0.0673236853448771
"1398","Hawaii",1983,1.97432625566546,2.15475134186766,0.916266400351417,"United States",-0.0873924415031514
"1399","Hawaii",1984,1.91089878304563,2.11895791997857,0.90181063296668,"United States",-0.103258826437574
"1400","Hawaii",1985,1.85910416937564,2.07480618935007,0.896037508909686,"United States",-0.10966290550876
"1401","Hawaii",1986,1.83898021887605,2.07057532111401,0.888149395061197,"United States",-0.118476435425468
"1402","Hawaii",1987,1.8668257748902,2.10645834115261,0.886239114450613,"United States",-0.120621913391422
"1403","Hawaii",1988,1.91138129515444,2.15796043831063,0.885735095612211,"United States",-0.121188712723929
"1404","Hawaii",1989,1.92911612769857,2.19410279831942,0.879227777830732,"United States",-0.12853388353878
"1405","Hawaii",1990,2.02560204024703,2.32180556933855,0.872425351630153,"United States",-0.136266739027838
"1406","Hawaii",1991,1.96236870169462,2.27431914042096,0.862837878298561,"United States",-0.147261469502346
"1407","Hawaii",1992,1.96388169110734,2.28915134623771,0.857908191319478,"United States",-0.152958912980096
"1408","Hawaii",1993,1.95613046654025,2.28511450873239,0.856031703910263,"United States",-0.155135600093928
"1409","Hawaii",1994,1.96935045239566,2.30366971810691,0.854875348196189,"United States",-0.15647914232613
"1410","Hawaii",1995,1.90303413632703,2.21139204871643,0.860559364600962,"United States",-0.149891089800238
"1411","Hawaii",1996,1.91863480305428,2.20644216583322,0.869560432067677,"United States",-0.139540360070694
"1412","Hawaii",1997,1.83113607412332,2.09213776958141,0.875246410990271,"United States",-0.133053009224372
"1413","Hawaii",1998,1.88023431809541,2.13065563603202,0.882467483857235,"United States",-0.124870699919807
"1414","Hawaii",1999,1.84694022816948,2.08674852068271,0.885080406126382,"United States",-0.121925402757502
"1415","Hawaii",2000,1.90185008417962,2.14944162956055,0.884811226331578,"United States",-0.122228446073737
"1416","Hawaii",2001,1.8468070964981,2.08513086253199,0.885703209176762,"United States",-0.121224581118612
"1417","Hawaii",2002,1.89642276247604,2.12276602361212,0.893373429469664,"United States",-0.112631316010601
"1418","Hawaii",2003,1.97682579223486,2.170962092815,0.910575914143021,"United States",-0.0936095605466581
"1419","Hawaii",2004,1.97049222028209,2.16271520696813,0.911119602772151,"United States",-0.093013955902001
"1420","Idaho",1972,2.54734315700332,2.40400156613175,1.05962624687563,"United States",0.0579000650880967
"1421","Idaho",1973,2.46169027708022,2.33269088622309,1.05530067940806,"United States",0.0538127388971525
"1422","Idaho",1974,2.48183942465374,2.36574390099413,1.04907358045426,"United States",0.0478983096774682
"1423","Idaho",1975,2.45041227977781,2.34330296646269,1.04570869189689,"United States",0.0446873908078371
"1424","Idaho",1976,2.48144911221908,2.38510528432632,1.0403939517999,"United States",0.0395942673367239
"1425","Idaho",1977,2.59205042246436,2.49656391203955,1.03824717242941,"United States",0.037529474292188
"1426","Idaho",1978,2.55976235945404,2.47039321628797,1.03617608021947,"United States",0.03553335153173
"1427","Idaho",1979,2.57422487718169,2.49315460395501,1.03251714638879,"United States",0.0319969220890082
"1428","Idaho",1980,2.5431025574424,2.48364546568963,1.02393944408497,"United States",0.0236562849298007
"1429","Idaho",1981,2.45877912233582,2.41449221276261,1.01834212151902,"United States",0.0181754335139284
"1430","Idaho",1982,2.44853887926359,2.4303699084946,1.00747580469355,"United States",0.00744796492796855
"1431","Idaho",1983,2.33201130700733,2.34011967802337,0.996535061393575,"United States",-0.00347095192408673
"1432","Idaho",1984,2.25490013496253,2.27872165110303,0.989546105322265,"United States",-0.0105088237460493
"1433","Idaho",1985,2.22452473901683,2.26904165682363,0.980380740180368,"United States",-0.0198136241396141
"1434","Idaho",1986,2.11962739660417,2.18192402399047,0.971448764163488,"United States",-0.0289647251863804
"1435","Idaho",1987,2.09213444166368,2.16769263671186,0.965143492315961,"United States",-0.0354747709979797
"1436","Idaho",1988,2.10133202676294,2.1809922371564,0.963475243498654,"United States",-0.0372041935565875
"1437","Idaho",1989,2.13912647248153,2.2196728858246,0.963712484908269,"United States",-0.0369580734151375
"1438","Idaho",1990,2.19943431702839,2.28314500935687,0.963335358908256,"United States",-0.0373493411865531
"1439","Idaho",1991,2.20130366928344,2.28897716514155,0.961697522721817,"United States",-0.039050339651792
